update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
1,128,35.54254419490419,3,0.4628947178522746,1.551159567877004,-1.0,2.7797367572784424,"['0.322', 'None', '0.183']","['7.337', 'None', '10.066']",-0.3704386055469513,0.8925534204322771,-1.0,0.9976315498352051
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
2,256,121.5957543138935,4,1.3448684215545654,0.34486842155456543,1.0,1.6897368431091309,"['-0.452', 'None', '-1.048']","['0.208', 'None', '1.695']",-0.15513157844543457,0.8448684215545654,-1.0,0.6897368431091309
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
3,384,121.36650216082057,5,0.0,1.0690449676496976,-2.0,2.0,"['-1.191', '0.583', '-0.064']","['0.769', '0.859', '0.012']",-0.375,0.4841229182759271,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
4,512,124.63712172708262,6,-0.007874015748031496,0.1534928243277002,-1.0,1.0,"['None', 'None', '-0.642']","['None', 'None', '0.223']",-0.015625,0.12401959270615269,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
5,640,94.775504050641,8,-0.023622047244094488,0.29335332299523076,-1.0,1.0,"['-1.022', 'None', '-0.264']","['0.764', 'None', '0.015']",-0.0546875,0.22736925329461324,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
6,768,126.42081881518743,9,-0.037534189975167824,0.3368348188551666,-1.0,1.0,"['-0.159', 'None', '0.248']","['0.074', 'None', '0.107']",-0.07630345411598682,0.26283911216961514,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
7,896,123.97225771277843,10,0.048677994040992316,0.27141345089999813,-0.9539473652839661,1.0,"['-0.144', 'None', '0.084']","['0.010', 'None', '0.022']",-0.014202302787452936,0.11286753779519117,-0.9539473652839661,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
8,1024,143.5397367805413,11,-0.015748031496062992,0.12449912047907008,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.015625,0.12401959270615269,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
9,1152,145.49595616402124,11,-0.047244094488188976,0.21216052890248,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.046875,0.21137108216357317,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
10,1280,97.8723616190486,13,0.0017778704485555334,0.32145763437759434,-1.915526270866394,1.0,"['0.101', 'None', '-0.101']","['0.109', 'None', '0.003']",-0.03729851916432381,0.24915288986101766,-1.915526270866394,0.0
11,1408,145.60526062421366,14,-0.007874015748031496,0.15349282432770017,-1.0,1.0,"['None', 'None', '-0.016']","['None', 'None', '0.003']",-0.015625,0.12401959270615269,-1.0,0.0
12,1536,148.82509733478037,14,-0.031496062992125984,0.17465411821117197,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.03125,0.17399263633843817,-1.0,0.0
13,1664,127.45587518191164,15,0.0,0.17747130188322274,-1.0,1.0,"['-0.098', 'None', '0.057']","['0.037', 'None', '0.000']",-0.015625,0.12401959270615269,-1.0,0.0
14,1792,112.62023569510211,17,-0.007874015748031496,0.15349282432770017,-1.0,1.0,"['0.029', 'None', '-0.007']","['0.001', 'None', '0.005']",-0.015625,0.12401959270615269,-1.0,0.0
15,1920,145.4409714433706,18,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
16,2048,142.9067818784702,18,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
17,2176,138.24205798962137,19,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
18,2304,103.80170151981349,21,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
19,2432,144.3091204865005,21,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
20,2560,147.85722425915222,22,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
21,2688,146.04488056260112,23,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
22,2816,117.60401465650166,24,0.015748031496062992,0.12449912047907008,0.0,1.0,"['-0.015', 'None', '-0.082']","['0.001', 'None', '0.002']",0.0,0.0,0.0,0.0
23,2944,131.16089224533033,25,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
24,3072,142.31513921210558,26,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
25,3200,142.9561362632985,27,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
26,3328,139.37219974943315,28,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
27,3456,134.94796517656167,29,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
28,3584,122.00810264962142,30,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
29,3712,142.23829662994342,31,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
30,3840,138.11321111962914,32,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
31,3968,137.86784821542756,33,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
32,4096,119.57520594375985,34,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
33,4224,141.967784867884,35,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
34,4352,142.50394023906603,36,-0.007874015748031496,0.08838560756158917,-1.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",-0.0078125,0.08804240366863003,-1.0,0.0
35,4480,137.48509566986834,37,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
36,4608,118.26822324804739,38,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
37,4736,146.96157440534685,39,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
38,4864,155.87853068467743,39,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
39,4992,143.81924458793515,40,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
40,5120,143.93692491817484,41,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
41,5248,120.04503151213059,42,0.0,0.0,0.0,0.0,"['None', 'None', 'None']","['None', 'None', 'None']",0.0,0.0,0.0,0.0
42,5376,141.51610257929642,43,0.007874015748031496,0.08838560756158917,0.0,1.0,"['0.009', 'None', 'None']","['0.001', 'None', 'None']",0.0,0.0,0.0,0.0
43,5504,127.18837621465084,44,0.05511811023622047,0.22821065742030605,0.0,1.0,"['-0.008', 'None', '-0.023']","['0.000', 'None', '0.002']",0.0,0.0,0.0,0.0
44,5632,131.16259056853477,45,0.015748031496062992,0.1244991204790701,0.0,1.0,"['0.007', 'None', '0.052']","['0.000', 'None', '0.001']",0.0,0.0,0.0,0.0
45,5760,117.26970500997469,46,0.031496062992125984,0.17465411821117197,0.0,1.0,"['-0.008', 'None', '0.011']","['0.000', 'None', '0.001']",0.0,0.0,0.0,0.0
