update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,71.59837284582278,3,1.2,1.2489995996796797,-1.0,2.0,"['None', '-1.173', '0.413']","['None', '4.242', '0.229']",0.3291573664173484,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
2,512,83.657916105372,6,1.5,0.8660254037844386,0.0,2.0,"['None', '-3.026', '0.143']","['None', '5.414', '0.056']",0.12800718541257083,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,72.27483912457491,3,1.2,1.2489995996796797,-1.0,2.0,"['None', '-1.215', '0.414']","['None', '4.122', '0.230']",0.3291573664173484,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
2,512,86.09102586727296,6,1.6666666666666667,0.7453559924999299,0.0,2.0,"['None', '-3.320', '0.284']","['None', '6.649', '0.092']",0.19243687344715,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
3,768,85.8453114471627,9,1.7142857142857142,0.6998542122237652,0.0,2.0,"['None', '-3.375', '0.254']","['None', '6.948', '0.078']",0.22223259136080742,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
4,1024,84.12622751775557,12,1.0,1.2649110640673518,-1.0,2.0,"['None', '-2.642', '0.079']","['None', '6.117', '0.019']",0.17674595676362514,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
5,1280,96.58172513229886,15,1.0,1.0,0.0,2.0,"['None', 'nan', '-0.048']","['None', 'nan', '0.002']",0.05126739153638482,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
6,1536,87.7042431125405,18,1.5,0.8660254037844386,0.0,2.0,"['None', '-3.533', '-0.025']","['None', '7.540', '0.013']",0.12778607942163944,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
7,1792,99.4403076241175,20,0.0,0.0,0.0,0.0,"['None', 'None', '-0.082']","['None', 'None', '0.001']",2.2828323835710762e-05,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
8,2048,85.65799595060956,23,1.3333333333333333,0.9428090415820634,0.0,2.0,"['None', '-3.644', '-0.022']","['None', '8.045', '0.013']",0.09169381554238498,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
9,2304,95.85136288508774,26,1.0,1.0,0.0,2.0,"['None', 'nan', '-0.039']","['None', 'nan', '0.007']",0.051463141979184,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
10,2560,88.21741010443952,29,1.5,0.8660254037844386,0.0,2.0,"['None', '-3.258', '0.019']","['None', '6.407', '0.011']",0.1284904417116195,-1.0,0.0,-1.0,-1.0
11,2816,87.61227810058236,32,1.3333333333333333,0.9428090415820634,0.0,2.0,"['None', '-3.608', '-0.008']","['None', '7.878', '0.003']",0.09153864649124444,-1.0,0.0,-1.0,-1.0
