update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,98.35644096008342,2,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.173']","['None', 'None', '0.066']",0.17871983163058758,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,107.65847613793746,2,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.177']","['None', 'None', '0.094']",0.1673131047282368,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
2,512,119.50580193260856,4,-0.8333333333333334,0.37267799624996495,-1.0,0.0,"['None', 'None', '0.170']","['None', 'None', '0.071']",0.10171038121916354,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,104.89545045795333,2,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.175']","['None', 'None', '0.091']",0.09333693992812186,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
1,256,100.10968319507603,2,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.177']","['None', 'None', '0.093']",0.09333694411907345,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
2,512,122.0454072613791,4,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.125']","['None', 'None', '0.071']",0.11362952063791454,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
3,768,122.08989750851708,6,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.119']","['None', 'None', '0.046']",0.10201705852523446,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
4,1024,141.74362340250914,8,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.043']","['None', 'None', '0.011']",0.06063366727903485,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
5,1280,161.80887103640595,10,0.0,0.0,0.0,0.0,"['None', 'None', '-0.014']","['None', 'None', '0.000']",0.023772998771164566,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
6,1536,159.56944292118555,11,0.0,0.0,0.0,0.0,"['None', 'None', '-0.032']","['None', 'None', '0.000']",0.023470492247724906,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
7,1792,161.1337757423953,13,0.0,0.0,0.0,0.0,"['None', 'None', '-0.018']","['None', 'None', '0.000']",0.023394588701194152,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
8,2048,157.18142307105634,14,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.021']","['None', 'None', '0.013']",0.04110786208184436,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
9,2304,134.9161721587443,16,-0.75,0.4330127018922193,-1.0,0.0,"['None', 'None', '0.081']","['None', 'None', '0.029']",0.07108867901843041,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
10,2560,161.48951148656005,18,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.042']","['None', 'None', '0.005']",0.042055566038470715,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
11,2816,142.12548329650508,20,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.003']","['None', 'None', '0.010']",0.0421415803139098,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
12,3072,160.7281484395442,21,0.0,0.0,0.0,0.0,"['None', 'None', '-0.032']","['None', 'None', '0.000']",0.023492727865232155,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
13,3328,158.40395225849244,23,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.001']","['None', 'None', '0.010']",0.04167889693053439,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
14,3584,160.694231904906,25,0.0,0.0,0.0,0.0,"['None', 'None', '-0.046']","['None', 'None', '0.000']",0.0239146911771968,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
15,3840,147.21313292360585,26,-0.75,0.4330127018922193,-1.0,0.0,"['None', 'None', '0.080']","['None', 'None', '0.030']",0.0716842485126108,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
16,4096,155.57405982927654,28,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.007']","['None', 'None', '0.004']",0.04141264606732875,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
17,4352,140.89077289953386,30,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.001']","['None', 'None', '0.010']",0.041488705726806074,-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
