update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,311.2025320413342,6,-0.3125,0.46351240544347894,-1.0,0.0,1.5316550582647324,0.05231568310409784,0.05312287760898471,0.022303698118776083,0.19827584151585212,-0.3125,0.46351240544347894,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,407.29551923627764,11,-0.3125,0.46351240544347894,-1.0,0.0,1.9090079367160797,0.06315250648185611,0.013292325078509748,2.4569786432948604e-05,0.009364529305183332,-0.3125,0.46351240544347894,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,324.07769171020306,17,-0.75,0.4330127018922193,-1.0,0.0,1.899421066045761,-0.046113777469145134,0.12029157113283873,0.054391976445913315,0.09088109119046683,-0.75,0.4330127018922193,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,403.36605156240734,23,-0.625,0.4841229182759271,-1.0,0.0,1.9102088809013367,-0.04171689273789525,0.04224195796996355,0.0187937889713794,0.0552810019011854,-0.625,0.4841229182759271,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,440.70305920026203,27,-0.75,0.4330127018922193,-1.0,0.0,1.9162734001874924,-0.03173984889872372,0.009642165208788356,0.006859353772597387,0.034866684385675445,-0.75,0.4330127018922193,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,447.24774667944655,32,-0.5625,0.49607837082461076,-1.0,0.0,1.8890428096055984,-0.06922976300120354,0.02340848569292575,0.015577279031276703,0.07484766264929892,-0.5625,0.49607837082461076,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,491.09505208534324,36,-0.3125,0.46351240544347894,-1.0,0.0,1.899430900812149,-0.04034488182514906,-0.006754852947779,0.00047017103497637436,0.01348900889762195,-0.3125,0.46351240544347894,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,498.63857814361654,40,-0.3125,0.46351240544347894,-1.0,0.0,1.9130726158618927,-0.0389162446372211,-0.007148555247113109,0.00017064582243619952,0.007369138318892684,-0.3125,0.46351240544347894,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,489.47529455781955,44,-0.1875,0.3903123748998999,-1.0,0.0,1.8986993581056595,-0.05438098032027483,0.01261718530440703,0.008893678255844861,0.03811434800720382,-0.1875,0.3903123748998999,-1.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,496.2091751912471,48,-0.1875,0.3903123748998999,-1.0,0.0,1.9300951808691025,-0.028952963883057237,-0.006304700393229723,3.248539633204928e-05,0.004946543803731549,-0.1875,0.3903123748998999,-1.0,0.0
11,22528,448.72518721490195,53,-0.5625,0.49607837082461076,-1.0,0.0,1.898141235113144,-0.05530682438984513,0.032203981187194586,0.017219395143911242,0.071552690357432,-0.5625,0.49607837082461076,-1.0,0.0
12,24576,448.1871184510702,58,-0.48781250044703484,0.51421350306392,-1.0,0.19499999284744263,1.9014862924814224,-0.0620823516510427,0.007950839892146178,0.012326098047196865,0.04061871887113123,-0.48781250044703484,0.51421350306392,-1.0,0.19499999284744263
13,26624,487.69379046391845,62,-0.42531250044703484,0.5089065133098096,-1.0,0.19499999284744263,1.905740201473236,-0.04949379060417414,0.0017060688260244206,0.003765558882150799,0.03755911141047403,-0.42531250044703484,0.5089065133098096,-1.0,0.19499999284744263
14,28672,478.61145413407553,66,-0.17531250044703484,0.39892617050359686,-1.0,0.19499999284744263,1.9005600810050964,-0.03610676247626543,-0.015484300325624645,0.0007180878310464323,0.03507892144611808,-0.17531250044703484,0.39892617050359686,-1.0,0.19499999284744263
15,30720,490.8116161538246,70,-0.125,0.33071891388307384,-1.0,0.0,1.9122084975242615,-0.031795494724065065,-0.0022336904803523794,0.00311596886604093,0.027584102817890043,-0.125,0.33071891388307384,-1.0,0.0
16,32768,463.8320601973283,75,-0.125,0.33071891388307384,-1.0,0.0,1.9201240241527557,-0.0351565747987479,0.0046005715121282265,0.003288340929429978,0.05071416027227555,-0.125,0.33071891388307384,-1.0,0.0
17,34816,507.4464698676996,79,-0.0625,0.24206145913796356,-1.0,0.0,1.9298277795314789,-0.02414900134317577,-0.007933481712825596,4.643754891731078e-05,0.007458988438545235,-0.0625,0.24206145913796356,-1.0,0.0
18,36864,517.3164784439388,83,-0.0625,0.24206145913796356,-1.0,0.0,1.9043775647878647,-0.030379999661818147,0.002678956945601385,0.0038037701015127823,0.01956731605813037,-0.0625,0.24206145913796356,-1.0,0.0
19,38912,435.33136708013325,87,-0.1875,0.3903123748998999,-1.0,0.0,1.9033523797988892,-0.028029835550114512,0.007338660419918597,0.004881551983999088,0.027034348090731193,-0.1875,0.3903123748998999,-1.0,0.0
20,40960,439.17170420215876,92,-0.23390625044703484,0.44657810783398916,-1.0,0.2574999928474426,1.9037970304489136,-0.03036698093637824,-0.00027502352895680815,0.002759439652436413,0.01955439640928115,-0.23390625044703484,0.44657810783398916,-1.0,0.2574999928474426
21,43008,522.0248832135148,96,-0.17140625044703484,0.40282010588160244,-1.0,0.2574999928474426,1.8877311199903488,-0.03366945148445666,-0.00024001795100048184,0.003685654024593532,0.028379887570602353,-0.17140625044703484,0.40282010588160244,-1.0,0.2574999928474426
22,45056,473.27335546036267,100,-0.3125,0.46351240544347894,-1.0,0.0,1.8373238146305084,-0.061856760643422604,0.013869168586097658,0.00817678909515962,0.029144402292919935,-0.3125,0.46351240544347894,-1.0,0.0
