update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
1,256,68.71983737770655,3,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.127']","['None', 'None', '0.052']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
2,512,85.9043970985494,6,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.183']","['None', 'None', '0.089']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
3,768,73.2581783869842,10,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.080']","['None', 'None', '0.026']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
4,1024,86.9220076784997,13,0.0,0.0,0.0,0.0,"['None', 'None', '0.014']","['None', 'None', '0.000']",0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
5,1280,118.04293860390227,15,0.0,0.0,0.0,0.0,"['None', 'None', '0.013']","['None', 'None', '0.000']",0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
6,1536,77.18238024438051,18,-0.75,0.4330127018922193,-1.0,0.0,"['None', 'None', '0.187']","['None', 'None', '0.073']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
7,1792,93.5582160902362,21,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.088']","['None', 'None', '0.033']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
8,2048,62.14889651949059,25,-0.8333333333333334,0.37267799624996495,-1.0,0.0,"['None', 'None', '0.154']","['None', 'None', '0.056']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
9,2304,79.4857195183547,28,-0.8888888888888888,0.3142696805273545,-1.0,0.0,"['None', 'None', '0.275']","['None', 'None', '0.078']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
10,2560,88.41625247608565,31,-0.75,0.4330127018922193,-1.0,0.0,"['None', 'None', '0.018']","['None', 'None', '0.022']",-1.0,0.0,-1.0,-1.0
11,2816,105.27888001832332,41,-0.152368426322937,0.6390321499745136,-1.0,0.542894721031189,"['None', 'None', '-0.125']","['None', 'None', '0.026']",-0.22855263948440552,0.7714473605155945,-1.0,0.542894721031189
12,3072,77.78947006185605,44,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.016']","['None', 'None', '0.014']",-1.0,0.0,-1.0,-1.0
13,3328,97.10679893851399,47,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.005']","['None', 'None', '0.011']",-1.0,0.0,-1.0,-1.0
14,3584,121.23548383855183,49,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.033']","['None', 'None', '0.024']",-1.0,0.0,-1.0,-1.0
15,3840,69.65941292837945,53,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.025']","['None', 'None', '0.014']",-1.0,0.0,-1.0,-1.0
16,4096,93.85137273154369,56,0.0,0.0,0.0,0.0,"['None', 'None', '-0.056']","['None', 'None', '0.000']",0.0,0.0,0,0
17,4352,116.78132702664048,58,0.0,0.0,0.0,0.0,"['None', 'None', '-0.046']","['None', 'None', '0.000']",0.0,0.0,0,0
18,4608,104.00739036859531,60,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.007']","['None', 'None', '0.017']",-1.0,0.0,-1.0,-1.0
19,4864,78.83025248778792,64,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.006']","['None', 'None', '0.005']",-1.0,0.0,-1.0,-1.0
20,5120,77.2412783412008,67,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.006']","['None', 'None', '0.016']",-1.0,0.0,-1.0,-1.0
21,5376,77.8121149403297,83,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.003']","['None', 'None', '0.013']",-1.0,0.0,-1.0,-1.0
22,5632,113.37676799151222,85,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.007']","['None', 'None', '0.018']",-1.0,0.0,-1.0,-1.0
23,5888,90.82452753757204,88,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.004']","['None', 'None', '0.018']",-1.0,0.0,-1.0,-1.0
24,6144,73.63472795884077,92,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.009']","['None', 'None', '0.013']",-1.0,0.0,-1.0,-1.0
25,6400,96.04399693837583,94,0.0,0.0,0.0,0.0,"['None', 'None', '-0.043']","['None', 'None', '0.002']",0.0,0.0,0,0
26,6656,89.78138528192824,97,0.0,0.0,0.0,0.0,"['None', 'None', '-0.039']","['None', 'None', '0.000']",0.0,0.0,0,0
27,6912,118.64297523820763,99,0.0,0.0,0.0,0.0,"['None', 'None', '-0.028']","['None', 'None', '0.000']",0.0,0.0,0,0
28,7168,92.52252258773098,102,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.022']","['None', 'None', '0.010']",-1.0,0.0,-1.0,-1.0
29,7424,75.56402501503199,106,0.0,0.0,0.0,0.0,"['None', 'None', '-0.024']","['None', 'None', '0.002']",0.0,0.0,0,0
30,7680,114.2466800114189,108,0.0,0.0,0.0,0.0,"['None', 'None', '-0.051']","['None', 'None', '0.002']",0.0,0.0,0,0
31,7936,108.74991229043897,115,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.054']","['None', 'None', '0.035']",-1.0,0.0,-1.0,-1.0
32,8192,108.77474425204042,117,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.009']","['None', 'None', '0.017']",-1.0,0.0,-1.0,-1.0
33,8448,97.87390500028941,120,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.028']","['None', 'None', '0.023']",-1.0,0.0,-1.0,-1.0
34,8704,102.01189645906055,122,-0.5,0.5,-1.0,0.0,"['None', 'None', '-0.020']","['None', 'None', '0.006']",-1.0,0.0,-1.0,-1.0
35,8960,88.2693279444858,125,0.0,0.0,0.0,0.0,"['None', 'None', '-0.054']","['None', 'None', '0.000']",0.0,0.0,0,0
36,9216,79.97504417002254,128,0.0,0.0,0.0,0.0,"['None', 'None', '-0.042']","['None', 'None', '0.000']",0.0,0.0,0,0
37,9472,96.95530694274812,131,0.0,0.0,0.0,0.0,"['None', 'None', '-0.036']","['None', 'None', '0.000']",0.0,0.0,0,0
38,9728,70.73946537224921,135,0.0,0.0,0.0,0.0,"['None', 'None', '-0.025']","['None', 'None', '0.000']",0.0,0.0,0,0
39,9984,83.83735608656812,138,0.0,0.0,0.0,0.0,"['None', 'None', '-0.025']","['None', 'None', '0.000']",0.0,0.0,0,0
40,10240,73.31849612871979,141,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.000']",0.0,0.0,0,0
41,10496,102.65487107406064,154,0.0,0.0,0.0,0.0,"['None', 'None', '-0.018']","['None', 'None', '0.000']",0.0,0.0,0,0
42,10752,108.61291266898984,157,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.034']","['None', 'None', '0.012']",-1.0,0.0,-1.0,-1.0
43,11008,81.19332248932645,160,-0.8571428571428571,0.3499271061118826,-1.0,0.0,"['None', 'None', '0.192']","['None', 'None', '0.083']",-1.0,0.0,-1.0,-1.0
44,11264,96.73929330000401,162,-0.32342104613780975,0.7211929940753632,-1.0,0.706315815448761,"['None', 'None', '-0.050']","['None', 'None', '0.042']",-0.43122806151707965,0.8043649892997816,-1.0,0.706315815448761
45,11520,92.88816206082056,165,-0.13026314973831177,0.6633832554033413,-1.0,0.6092105507850647,"['None', 'None', '-0.114']","['None', 'None', '0.022']",-0.19539472460746765,0.8046052753925323,-1.0,0.6092105507850647
46,11776,88.61085217426898,168,0.47798246145248413,0.3529035622185325,0.0,0.8413158059120178,"['None', 'None', '-0.186']","['None', 'None', '0.020']",0.7169736921787262,0.12434211373329163,0.5926315784454346,0.8413158059120178
47,12032,70.48300898539667,172,-0.043578946590423585,0.8461455485817417,-1.0,0.9171052575111389,"['None', 'None', '-0.065']","['None', 'None', '0.064']",-0.05447368323802948,0.9457057604232764,-1.0,0.9171052575111389
48,12288,95.67157762229438,174,0.4811403552691142,0.34038381893947917,0.0,0.7347368597984314,"['None', 'None', '-0.149']","['None', 'None', '0.012']",0.7217105329036713,0.013026326894760132,0.7086842060089111,0.7347368597984314
49,12544,102.03082794074328,177,0.616776317358017,0.35687880120425725,0.0,0.8531578779220581,"['None', 'None', '-0.167']","['None', 'None', '0.013']",0.8223684231440226,0.02727970831748612,0.7868421077728271,0.8531578779220581
50,12800,88.63837817155485,180,0.6863157868385314,0.3468163457816222,0.0,0.9076315760612488,"['None', 'None', '-0.108']","['None', 'None', '0.009']",0.8578947335481644,0.05617203358177394,0.7678947448730469,0.9076315760612488
51,13056,117.60598545913453,184,0.7405701776345571,0.3328459308788806,0.0,0.928947389125824,"['None', 'None', '-0.096']","['None', 'None', '0.005']",0.8886842131614685,0.036291752820044335,0.8271052837371826,0.928947389125824
52,13312,119.33312795098207,186,0.7472806970278422,0.33520970968710007,0.0,0.9407894611358643,"['None', 'None', '-0.070']","['None', 'None', '0.003']",0.8967368364334106,0.02856280319071702,0.8626315593719482,0.9407894611358643
53,13568,118.96948363803972,188,0.8039473742246628,0.3043701230012492,0.0,0.9478947520256042,"['None', 'None', '-0.072']","['None', 'None', '0.002']",0.9187969991139003,0.018765238848331506,0.8981578946113586,0.9478947520256042
54,13824,118.20214939654522,190,0.8057236820459366,0.3058258415918571,0.0,0.9573684334754944,"['None', 'None', '-0.029']","['None', 'None', '0.003']",0.9208270651953561,0.030008069358056142,0.8721052408218384,0.9573684334754944
55,14080,88.1901086863586,193,0.7813533885138375,0.32089141404900157,0.0,0.9526315927505493,"['None', 'None', '-0.008']","['None', 'None', '0.003']",0.9115789532661438,0.03771337790973664,0.8318421244621277,0.9526315927505493
56,14336,88.11369958329595,196,0.7776315808296204,0.31822668660058356,0.0,0.9384210705757141,"['None', 'None', '-0.006']","['None', 'None', '0.002']",0.9072368443012238,0.023740075233893237,0.8744736909866333,0.9384210705757141
57,14592,120.25746033125569,198,0.6077193021774292,0.6378886107813244,-1.0,0.9549999833106995,"['None', 'None', '0.015']","['None', 'None', '0.055']",0.6836842149496078,0.6370467824129806,-1.0,0.9549999833106995
58,14848,89.07445843561247,201,0.8030592128634453,0.304108779721328,0.0,0.9360526204109192,"['None', 'None', '-0.060']","['None', 'None', '0.003']",0.9177819575582232,0.020085328020306072,0.8721052408218384,0.9360526204109192
59,15104,120.2104596379183,203,0.6779665079983798,0.5949635860394041,-1.0,0.9668421149253845,"['None', 'None', '-0.011']","['None', 'None', '0.044']",0.7457631587982178,0.5820821171688126,-1.0,0.9668421149253845
60,15360,89.45170200289196,206,0.8791700372329125,0.25410624748618155,0.0,0.9715789556503296,"['None', 'None', '-0.084']","['None', 'None', '0.002']",0.9524342070023218,0.013096398733622297,0.9313157796859741,0.9715789556503296
