update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
44,11264,88.06009405996825,126,0.9667027803028331,0.011502031513298481,0.933684229850769,0.9857894778251648,"['None', 'None', '-0.011']","['None', 'None', '0.001']",0.48444121330976486,0.9667027803028331,0.011502031513298481,0.933684229850769,0.9857894778251648
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
45,11520,88.27652685641092,129,0.8438684284687042,0.2852047210536964,0.0,0.9810526371002197,"['None', 'None', '0.041']","['None', 'None', '0.003']",0.31640843115746975,0.9376315871874491,0.04964276287265762,0.8128947615623474,0.9810526371002197
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
46,11776,87.71685315200607,132,0.7745864646775382,0.32926306439651154,0.0,0.9597368240356445,"['None', 'None', '0.051']","['None', 'None', '0.003']",0.23631619662046432,0.9036842087904612,0.09909389701906257,0.6826315522193909,0.9597368240356445
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
47,12032,89.07521954564531,134,0.6226973682641983,0.3666266162171881,0.0,0.8981578946113586,"['None', 'None', '0.074']","['None', 'None', '0.003']",0.14421341568231583,0.8302631576855978,0.08298116175357031,0.7134210467338562,0.8981578946113586
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
48,12288,92.0366122931507,137,0.54192982117335,0.3860025688545708,0.0,0.8697368502616882,"['None', 'None', '0.054']","['None', 'None', '0.001']",0.1099363777320832,0.812894731760025,0.05684211850166321,0.7560526132583618,0.8697368502616882
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
49,12544,89.55585412831235,140,0.5048245588938395,0.3627956720977307,0.0,0.8365789651870728,"['None', 'None', '0.051']","['None', 'None', '0.001']",0.11080343020148575,0.7572368383407593,0.07934212684631348,0.6778947114944458,0.8365789651870728
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
50,12800,84.73584815725452,143,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.125']","['None', 'None', '0.039']",0.07150704297237098,-1.0,0.0,-1.0,-1.0
51,13056,83.2709936013267,146,0.6173684298992157,0.36522254165689666,0.0,0.9384210705757141,"['None', 'None', '-0.035']","['None', 'None', '0.003']",0.14453063858672976,0.8231579065322876,0.09193895696299563,0.7134210467338562,0.9384210705757141
52,13312,87.87305199611858,149,0.6641447246074677,0.3858515879145929,0.0,0.9502631425857544,"['None', 'None', '-0.091']","['None', 'None', '0.004']",0.1444510070141405,0.8855262994766235,0.04969296156157074,0.8294736742973328,0.9502631425857544
53,13568,80.4322259607314,152,0.7366228004296621,0.33581646765826245,0.0,0.9597368240356445,"['None', 'None', '-0.071']","['None', 'None', '0.007']",0.2072440404444933,0.8839473605155945,0.07141487179493038,0.7939473390579224,0.9597368240356445
54,13824,77.58002971148102,156,0.7350438634554545,0.33227848259319454,0.0,0.9407894611358643,"['None', 'None', '-0.035']","['None', 'None', '0.006']",0.20799543661996722,0.8820526361465454,0.05311602869641182,0.8105263113975525,0.9407894611358643
55,14080,80.4026177419658,159,0.9265789464116096,0.055921825155217604,0.7821052670478821,0.9715789556503296,"['None', 'None', '-0.074']","['None', 'None', '0.004']",0.27791261672973633,0.9265789464116096,0.055921825155217604,0.7821052670478821,0.9715789556503296
56,14336,80.67692827403931,162,0.8576315858147361,0.2721893777292308,0.0,0.9763157963752747,"['None', 'None', '-0.048']","['None', 'None', '0.003']",0.3409037757664919,0.9433947443962097,0.024233241939690356,0.9076315760612488,0.9763157963752747
57,14592,88.89040861255482,165,0.8645215305415067,0.27411230728427544,0.0,0.9786841869354248,"['None', 'None', '-0.024']","['None', 'None', '0.003']",0.34303515311330557,0.9509736835956574,0.020918658190685422,0.9147368669509888,0.9786841869354248
58,14848,88.5043547771161,168,0.8706798255443573,0.26365489149960186,0.0,0.9739473462104797,"['None', 'None', '-0.011']","['None', 'None', '0.002']",0.36511397920548916,0.9498325369574807,0.02552502188674765,0.8744736909866333,0.9739473462104797
59,15104,93.3164185481167,170,0.8084210497992379,0.33069628211365715,0.0,0.9763157963752747,"['None', 'None', '0.030']","['None', 'None', '0.004']",0.23769779782742262,0.9431578914324442,0.022551882066013572,0.9171052575111389,0.9763157963752747
60,15360,91.67847850220431,173,0.5316666762034098,0.39670971550984907,0.0,0.9526315927505493,"['None', 'None', '0.090']","['None', 'None', '0.001']",0.1100323002319783,0.7975000143051147,0.15513157844543457,0.6423684358596802,0.9526315927505493
61,15616,88.42773539848291,176,0.5032456119855245,0.37058301938550114,0.0,0.8815789222717285,"['None', 'None', '0.060']","['None', 'None', '0.001']",0.11013418808579445,0.7548684179782867,0.12671050429344177,0.628157913684845,0.8815789222717285
62,15872,85.02444438725514,179,0.8030592203140259,0.3061493786595242,0.0,0.9668421149253845,"['None', 'None', '-0.088']","['None', 'None', '0.004']",0.26438549626618624,0.9177819660731724,0.04273885207347083,0.8271052837371826,0.9668421149253845
