update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
,,,,,,,,,,,,,,,,
170,43520,41.52350821,1049,0,0,0,0,1.938374877,-0.011958395,-0.00264024,9.84E-07,0.001342404,0,0,0,0
,,,,,,,,,,,,,,,,
171,43776,42.1700251,1055,0,0,0,0,1.918275952,-0.019446922,-0.004441486,1.62E-05,0.005254317,0,0,0,0
,,,,,,,,,,,,,,,,
172,44032,42.47418298,1061,-1,0,-1,-1,1.882473767,-0.062051307,0.04453811,0.013422785,0.065892291,-1,0,-1,-1
,,,,,,,,,,,,,,,,
173,44288,42.05928628,1068,0,0,0,0,1.913021505,-0.02086358,-0.006403518,1.74E-05,0.009433389,0,0,0,0
,,,,,,,,,,,,,,,,
174,44544,42.0056366,1074,0,0,0,0,1.932230771,-0.01608948,-0.002883564,2.32E-06,0.00279261,0,0,0,0
,,,,,,,,,,,,,,,,
175,44800,41.90399726,1080,0,0,0,0,1.931914687,-0.012000974,-0.004063382,1.25E-06,0.00253046,0,0,0,0
,,,,,,,,,,,,,,,,
176,45056,41.88617788,1086,0,0,0,0,1.927688777,-0.010854602,-0.003688491,1.88E-06,0.003498739,0,0,0,0
,,,,,,,,,,,,,,,,
177,45312,41.90903638,1092,0,0,0,0,1.935359716,-0.011325338,-0.002675347,3.81E-06,0.003449804,0,0,0,0
,,,,,,,,,,,,,,,,
178,45568,41.63476708,1098,0,0,0,0,1.909096718,-0.015538869,-0.006640675,0.000135552,0.009679073,0,0,0,0
,,,,,,,,,,,,,,,,
179,45824,41.24301236,1104,-0.5,0.5,-1,0,1.867003322,-0.041445516,0.034976766,0.015198493,0.02024066,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
180,46080,41.11567852,1111,-1,0,-1,-1,1.885190487,-0.031207664,-0.010358636,0.000327732,0.028806798,-1,0,-1,-1
,,,,,,,,,,,,,,,,
181,46336,41.45230462,1117,0,0,0,0,1.862300575,-0.042311629,-0.015851216,0.000118993,0.025748794,0,0,0,0
,,,,,,,,,,,,,,,,
182,46592,41.23730223,1123,0,0,0,0,1.910670519,-0.017809059,-0.009529776,1.54E-05,0.007424397,0,0,0,0
,,,,,,,,,,,,,,,,
183,46848,40.94836268,1129,0,0,0,0,1.917485416,-0.010762303,-0.003263624,1.02E-05,0.004978349,0,0,0,0
,,,,,,,,,,,,,,,,
184,47104,41.00479581,1135,0,0,0,0,1.907342553,-0.031135622,-0.002356591,2.34E-05,0.008089423,0,0,0,0
,,,,,,,,,,,,,,,,
185,47360,41.34950501,1142,0,0,0,0,1.917496204,-0.014483599,-0.007216004,1.86E-05,0.008504577,0,0,0,0
,,,,,,,,,,,,,,,,
186,47616,41.41545563,1148,0,0,0,0,1.930789351,-0.011344624,-0.00176884,4.91E-06,0.004086226,0,0,0,0
,,,,,,,,,,,,,,,,
187,47872,41.03181632,1154,0,0,0,0,1.929760039,-0.01192347,-0.003639761,7.89E-06,0.005080614,0,0,0,0
,,,,,,,,,,,,,,,,
188,48128,40.98765147,1160,0,0,0,0,1.938211143,-0.005445654,-0.002310271,1.53E-06,0.002831195,0,0,0,0
,,,,,,,,,,,,,,,,
189,48384,40.65413095,1167,0,0,0,0,1.943366885,-0.004301549,-0.000923365,4.35E-07,0.001366875,0,0,0,0
,,,,,,,,,,,,,,,,
190,48640,39.89814179,1173,0,0,0,0,1.93558526,-0.004797093,-0.001103954,1.61E-06,0.002621348,0,0,0,0
,,,,,,,,,,,,,,,,
191,48896,39.89284983,1179,0,0,0,0,1.940467119,-0.004490554,-0.001319594,1.33E-06,0.002980368,0,0,0,0
,,,,,,,,,,,,,,,,
192,49152,39.32673235,1186,0,0,0,0,1.942716837,-0.00334293,-0.000296213,3.74E-07,0.00161652,0,0,0,0
,,,,,,,,,,,,,,,,
193,49408,39.11797499,1193,0,0,0,0,1.939164996,-0.001706985,-0.000722063,1.06E-06,0.004122776,0,0,0,0
,,,,,,,,,,,,,,,,
194,49664,38.50639812,1199,0,0,0,0,1.942336261,-0.002701393,-0.000881746,3.74E-07,0.00217753,0,0,0,0
,,,,,,,,,,,,,,,,
195,49920,38.04949062,1206,0,0,0,0,1.941337764,-0.002940713,-0.000409061,9.05E-07,0.002108952,0,0,0,0
,,,,,,,,,,,,,,,,
196,50176,38.234678,1213,-0.5,0.5,-1,0,1.919429779,-0.037652754,0.045178045,0.016577804,0.007496035,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
197,50432,38.72187324,1219,0,0,0,0,1.924921989,-0.008248883,-0.007115036,7.87E-05,0.010090651,0,0,0,0
,,,,,,,,,,,,,,,,
198,50688,38.98522773,1226,0,0,0,0,1.934322059,-0.005850543,-0.001678912,3.98E-06,0.002439278,0,0,0,0
,,,,,,,,,,,,,,,,
199,50944,39.44010616,1232,0,0,0,0,1.907122612,-0.018598217,-0.005165085,3.98E-05,0.015647976,0,0,0,0
,,,,,,,,,,,,,,,,
200,51200,39.72813149,1239,0,0,0,0,1.926046431,-0.010588201,-0.004640937,3.39E-06,0.004999868,0,0,0,0
,,,,,,,,,,,,,,,,
201,51456,40.0165182,1245,0,0,0,0,1.933037698,-0.007996015,-0.001463301,2.09E-06,0.003905372,0,0,0,0
,,,,,,,,,,,,,,,,
202,51712,40.05202285,1252,0,0,0,0,1.930052936,-0.006146886,-0.003298528,2.89E-06,0.003740011,0,0,0,0
,,,,,,,,,,,,,,,,
203,51968,40.31722582,1258,0,0,0,0,1.922236681,-0.01363244,-0.007778508,3.96E-05,0.004165073,0,0,0,0
,,,,,,,,,,,,,,,,
204,52224,41.13905432,1264,-1,0,-1,-1,1.902776182,-0.073355895,0.04956466,0.014672062,0.006349765,-1,0,-1,-1
,,,,,,,,,,,,,,,,
205,52480,41.37383143,1270,-1,0,-1,-1,1.927033126,-0.015337842,-0.003163703,1.66E-05,0.005373003,-1,0,-1,-1
,,,,,,,,,,,,,,,,
206,52736,41.2071005,1277,0,0,0,0,1.920896947,-0.023538671,-0.005278238,8.24E-06,0.005444859,0,0,0,0
,,,,,,,,,,,,,,,,
207,52992,41.19932776,1283,0,0,0,0,1.918202996,-0.022552143,-0.007784681,6.55E-06,0.003949935,0,0,0,0
,,,,,,,,,,,,,,,,
208,53248,41.06019606,1289,0,0,0,0,1.936947644,-0.008471288,-0.00280408,1.25E-06,0.002366527,0,0,0,0
,,,,,,,,,,,,,,,,
209,53504,40.74726998,1295,0,0,0,0,1.92793417,-0.012600602,-0.003634636,9.04E-06,0.004400032,0,0,0,0
,,,,,,,,,,,,,,,,
210,53760,41.34761019,1301,0,0,0,0,1.934475541,-0.007810189,-0.002869586,4.16E-06,0.003166812,0,0,0,0
,,,,,,,,,,,,,,,,
211,54016,40.73661249,1308,0,0,0,0,1.941481352,-0.007664629,-0.000734389,2.40E-06,0.001374561,0,0,0,0
,,,,,,,,,,,,,,,,
212,54272,41.0547405,1314,0,0,0,0,1.937488258,-0.00750326,-0.002847001,1.78E-06,0.002355443,0,0,0,0
,,,,,,,,,,,,,,,,
213,54528,40.33835503,1320,-0.5,0.5,-1,0,1.914560258,-0.040332744,0.040705778,0.019288484,0.007639359,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
214,54784,40.44581493,1327,-1,0,-1,-1,1.852119923,-0.093938313,-0.027129556,0.000598209,0.059127544,-1,0,-1,-1
,,,,,,,,,,,,,,,,
215,55040,40.12080477,1333,0,0,0,0,1.88552779,-0.046343118,-0.014912795,3.52E-05,0.013067503,0,0,0,0
,,,,,,,,,,,,,,,,
216,55296,40.44875096,1339,0,0,0,0,1.868087709,-0.04136852,-0.015943011,1.40E-05,0.007907592,0,0,0,0
,,,,,,,,,,,,,,,,
217,55552,40.45583758,1346,0,0,0,0,1.879298627,-0.039946465,-0.008921544,5.56E-05,0.004707567,0,0,0,0
,,,,,,,,,,,,,,,,
218,55808,40.32656084,1352,0,0,0,0,1.916760743,-0.027283031,-0.007624334,2.11E-05,0.00534652,0,0,0,0
,,,,,,,,,,,,,,,,
219,56064,40.60461206,1358,0,0,0,0,1.922517002,-0.023196204,-0.007306804,1.17E-05,0.003186634,0,0,0,0
,,,,,,,,,,,,,,,,
220,56320,40.17894422,1365,0,0,0,0,1.923806787,-0.021479972,-0.004561889,7.49E-06,0.001869135,0,0,0,0
,,,,,,,,,,,,,,,,
221,56576,41.3268677,1371,-0.5,0.5,-1,0,1.895940959,-0.063994462,0.044705674,0.015396847,0.006710644,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
222,56832,41.28698021,1377,0,0,0,0,1.891629875,-0.049272258,-0.018277098,0.001213197,0.037092057,0,0,0,0
,,,,,,,,,,,,,,,,
223,57088,41.36663951,1383,0,0,0,0,1.930164337,-0.022497895,-0.006532418,5.74E-06,0.006388457,0,0,0,0
,,,,,,,,,,,,,,,,
224,57344,41.42947793,1390,0,0,0,0,1.931461096,-0.01796025,-0.004931198,2.74E-06,0.003178699,0,0,0,0
,,,,,,,,,,,,,,,,
225,57600,41.20761605,1396,0,0,0,0,1.926773787,-0.018032092,-0.005706798,2.48E-05,0.003070784,0,0,0,0
,,,,,,,,,,,,,,,,
226,57856,41.21840752,1402,0,0,0,0,1.857711256,-0.047957877,0.002046103,0.000228682,0.019260487,0,0,0,0
,,,,,,,,,,,,,,,,
227,58112,41.03536184,1408,0,0,0,0,1.908094406,-0.019657069,-0.012014729,2.14E-05,0.007468344,0,0,0,0
,,,,,,,,,,,,,,,,
228,58368,41.23536067,1414,0,0,0,0,1.922807693,-0.013306645,-0.004613108,1.22E-05,0.005250546,0,0,0,0
,,,,,,,,,,,,,,,,
229,58624,41.13393391,1421,0,0,0,0,1.916432679,-0.016790031,-0.003659462,1.04E-05,0.005443262,0,0,0,0
,,,,,,,,,,,,,,,,
230,58880,40.65802255,1427,0,0,0,0,1.934051216,-0.006008171,-0.002513686,1.61E-06,0.002660094,0,0,0,0
,,,,,,,,,,,,,,,,
231,59136,40.21833032,1433,0,0,0,0,1.939293087,-0.004706022,-0.001297192,1.07E-06,0.002016752,0,0,0,0
,,,,,,,,,,,,,,,,
232,59392,39.22616244,1440,0,0,0,0,1.944749355,-0.004184808,-0.000776925,3.77E-08,0.000347469,0,0,0,0
,,,,,,,,,,,,,,,,
233,59648,38.98091952,1446,0,0,0,0,1.941693366,-0.004214759,-0.001240115,7.01E-07,0.000842946,0,0,0,0
,,,,,,,,,,,,,,,,
234,59904,39.48435826,1453,0,0,0,0,1.943501055,-0.002440535,-0.000682538,2.97E-07,0.000820764,0,0,0,0
,,,,,,,,,,,,,,,,
235,60160,39.50824705,1459,0,0,0,0,1.941765249,-0.003174879,-0.000707718,2.24E-07,0.001136306,0,0,0,0
,,,,,,,,,,,,,,,,
236,60416,39.04908486,1466,0,0,0,0,1.944180548,-0.002490472,-0.000542456,3.30E-07,0.000521816,0,0,0,0
,,,,,,,,,,,,,,,,
237,60672,38.61693614,1473,0,0,0,0,1.938503563,-0.002254294,-0.000785832,1.71E-06,0.002975364,0,0,0,0
,,,,,,,,,,,,,,,,
238,60928,39.28234259,1479,-1,0,-1,-1,1.878996968,-0.089979202,0.104850933,0.03293457,0.056895807,-1,0,-1,-1
,,,,,,,,,,,,,,,,
239,61184,39.83898006,1486,-1,0,-1,-1,1.928398728,-0.003397325,-0.001310614,6.12E-06,0.006080342,-1,0,-1,-1
,,,,,,,,,,,,,,,,
240,61440,39.58899486,1492,0,0,0,0,1.89476645,-0.037832387,-0.007958303,0.000363963,0.024666917,0,0,0,0
,,,,,,,,,,,,,,,,
241,61696,39.69510027,1499,0,0,0,0,1.905630469,-0.028026288,-0.009992451,1.76E-05,0.009985032,0,0,0,0
,,,,,,,,,,,,,,,,
242,61952,39.53092037,1505,0,0,0,0,1.920998693,-0.017511189,-0.004928445,5.01E-06,0.005767447,0,0,0,0
,,,,,,,,,,,,,,,,
243,62208,39.58072328,1511,0,0,0,0,1.91681999,-0.025581915,0.002840102,5.53E-05,0.004187803,0,0,0,0
,,,,,,,,,,,,,,,,
244,62464,39.58684637,1518,0,0,0,0,1.920526624,-0.013241347,-0.007321437,1.05E-05,0.005769019,0,0,0,0
,,,,,,,,,,,,,,,,
245,62720,39.49127655,1524,0,0,0,0,1.902399898,-0.026639236,-0.006852795,6.53E-05,0.010205981,0,0,0,0
,,,,,,,,,,,,,,,,
246,62976,39.90339362,1531,0,0,0,0,1.897316337,-0.020544289,-0.006226774,2.65E-05,0.010124905,0,0,0,0
,,,,,,,,,,,,,,,,
247,63232,38.96068339,1537,0,0,0,0,1.932511806,-0.010221882,-0.003728245,4.07E-06,0.002973544,0,0,0,0
,,,,,,,,,,,,,,,,
248,63488,38.44198846,1544,0,0,0,0,1.940300882,-0.009351637,-0.001731248,7.63E-07,0.001478469,0,0,0,0
,,,,,,,,,,,,,,,,
249,63744,37.75264001,1551,0,0,0,0,1.940791309,-0.007193578,-0.001950173,4.44E-07,0.001410352,0,0,0,0
,,,,,,,,,,,,,,,,
250,64000,37.90482704,1558,0,0,0,0,1.936911523,-0.005795655,-0.001974236,2.25E-06,0.002894607,0,0,0,0
,,,,,,,,,,,,,,,,
251,64256,38.65296597,1564,0,0,0,0,1.926923335,-0.009995766,-0.001814823,5.40E-06,0.005683431,0,0,0,0
,,,,,,,,,,,,,,,,
252,64512,38.28556331,1571,0,0,0,0,1.93030858,-0.005978745,-0.001890288,2.00E-06,0.002910361,0,0,0,0
,,,,,,,,,,,,,,,,
253,64768,39.65611228,1577,-1,0,-1,-1,1.870267212,-0.087286521,0.104189496,0.03292769,0.034302101,-1,0,-1,-1
,,,,,,,,,,,,,,,,
254,65024,40.21120618,1584,-1,0,-1,-1,1.901087761,-0.047534838,-0.007087278,0.000273473,0.008909288,-1,0,-1,-1
,,,,,,,,,,,,,,,,
255,65280,40.44298138,1590,0,0,0,0,1.893496633,-0.033225151,-0.013756459,2.89E-05,0.012549218,0,0,0,0
,,,,,,,,,,,,,,,,
256,65536,40.55353491,1596,0,0,0,0,1.896311402,-0.035510357,-0.014906202,0.00013081,0.01853639,0,0,0,0
,,,,,,,,,,,,,,,,
257,65792,40.75243841,1603,0,0,0,0,1.923271,-0.034855178,-0.006097742,6.05E-06,0.004714723,0,0,0,0
,,,,,,,,,,,,,,,,
258,66048,41.01832512,1609,0,0,0,0,1.911581755,-0.034427151,-0.006599248,1.69E-05,0.006914942,0,0,0,0
,,,,,,,,,,,,,,,,
259,66304,40.8017001,1615,0,0,0,0,1.896997154,-0.028052665,-0.010852654,1.28E-05,0.009869983,0,0,0,0
,,,,,,,,,,,,,,,,
260,66560,40.97784684,1621,0,0,0,0,1.923203886,-0.020608552,-0.005907024,2.08E-06,0.003975483,0,0,0,0
,,,,,,,,,,,,,,,,
261,66816,40.89616682,1628,0,0,0,0,1.930941761,-0.019132021,-0.004363586,1.28E-06,0.002968191,0,0,0,0
,,,,,,,,,,,,,,,,
262,67072,40.55868648,1634,0,0,0,0,1.922221422,-0.012951701,-0.005293692,4.19E-06,0.005215934,0,0,0,0
,,,,,,,,,,,,,,,,
263,67328,39.59672084,1641,0,0,0,0,1.935972691,-0.013314918,-0.001259171,1.17E-06,0.001543843,0,0,0,0
,,,,,,,,,,,,,,,,
264,67584,39.53849267,1647,0,0,0,0,1.941726685,-0.007968351,-0.001879557,1.33E-06,0.001485284,0,0,0,0
,,,,,,,,,,,,,,,,
265,67840,39.14120977,1654,0,0,0,0,1.937092543,-0.006614782,-0.001806291,6.97E-07,0.00257437,0,0,0,0
,,,,,,,,,,,,,,,,
266,68096,39.3497068,1660,0,0,0,0,1.933504343,-0.011872977,-0.003768155,1.99E-06,0.003907985,0,0,0,0
,,,,,,,,,,,,,,,,
267,68352,39.33442978,1667,0,0,0,0,1.939796984,-0.008326969,-0.002133088,4.21E-07,0.003611483,0,0,0,0
,,,,,,,,,,,,,,,,
268,68608,39.56046757,1673,0,0,0,0,1.936115921,-0.007520278,-0.001723454,9.02E-07,0.002961686,0,0,0,0
,,,,,,,,,,,,,,,,
269,68864,38.54920143,1680,0,0,0,0,1.934909821,-0.010266937,-0.003225906,2.60E-06,0.003435166,0,0,0,0
,,,,,,,,,,,,,,,,
270,69120,39.96169246,1686,-1,0,-1,-1,1.906835675,-0.049060361,0.051780924,0.015639512,0.029635916,-1,0,-1,-1
,,,,,,,,,,,,,,,,
271,69376,39.87925876,1693,-1,0,-1,-1,1.899826467,-0.087863162,0.048221383,0.010571552,0.009690137,-1,0,-1,-1
,,,,,,,,,,,,,,,,
272,69632,40.4959321,1699,-0.394342102,0.605657898,-1,0.211315796,1.854729831,-0.150221214,-0.016322619,0.012372715,0.052798581,-0.394342102,0.605657898,-1,0.211315796
,,,,,,,,,,,,,,,,
273,69888,41.471376,1705,-1,0,-1,-1,1.846909165,-0.124753937,-0.042982962,0.000539997,0.061982562,-1,0,-1,-1
,,,,,,,,,,,,,,,,
274,70144,43.439205,1711,0,0,0,0,1.841164768,-0.129098482,-0.02749627,0.000322848,0.031767788,0,0,0,0
,,,,,,,,,,,,,,,,
275,70400,43.48112712,1717,0,0,0,0,1.773663461,-0.138774425,-0.045037359,0.000710355,0.059357684,0,0,0,0
,,,,,,,,,,,,,,,,
276,70656,43.57262202,1723,0,0,0,0,1.811651409,-0.110889975,-0.027542738,4.13E-05,0.026138535,0,0,0,0
,,,,,,,,,,,,,,,,
277,70912,43.46350196,1729,0,0,0,0,1.824059904,-0.085186712,-0.024761278,7.25E-05,0.016709868,0,0,0,0
,,,,,,,,,,,,,,,,
278,71168,43.30987251,1735,0,0,0,0,1.86879319,-0.030080236,-0.014547344,5.75E-05,0.015309349,0,0,0,0
,,,,,,,,,,,,,,,,
279,71424,42.83106688,1741,0,0,0,0,1.913535714,-0.028370943,-0.006154649,1.14E-05,0.003548862,0,0,0,0
,,,,,,,,,,,,,,,,
280,71680,42.3062524,1747,0,0,0,0,1.906009138,-0.027651833,-0.009178797,3.59E-05,0.005547237,0,0,0,0
,,,,,,,,,,,,,,,,
281,71936,41.10575747,1753,0,0,0,0,1.906717896,-0.023372778,-0.007397148,2.12E-05,0.007195823,0,0,0,0
,,,,,,,,,,,,,,,,
282,72192,39.19711805,1759,0,0,0,0,1.928487837,-0.026513107,-0.006077169,4.36E-06,0.003881983,0,0,0,0
,,,,,,,,,,,,,,,,
283,72448,38.46628442,1766,0,0,0,0,1.911262929,-0.023311821,-0.005627215,1.37E-05,0.004175689,0,0,0,0
,,,,,,,,,,,,,,,,
284,72704,39.24692353,1773,0,0,0,0,1.92761898,-0.019147268,-0.005002308,1.25E-05,0.003222172,0,0,0,0
,,,,,,,,,,,,,,,,
285,72960,40.18633968,1779,-1,0,-1,-1,1.888620019,-0.071204763,0.048833037,0.014199296,0.01073729,-1,0,-1,-1
,,,,,,,,,,,,,,,,
286,73216,40.66574022,1785,-1,0,-1,-1,1.886179209,-0.053144727,-0.014877683,0.000935186,0.077662864,-1,0,-1,-1
,,,,,,,,,,,,,,,,
287,73472,39.73927962,1792,0,0,0,0,1.890828729,-0.041393107,-0.01360769,5.01E-05,0.013886254,0,0,0,0
,,,,,,,,,,,,,,,,
288,73728,39.60784062,1798,0,0,0,0,1.919183969,-0.031059849,-0.009040895,3.46E-05,0.004199835,0,0,0,0
,,,,,,,,,,,,,,,,
289,73984,39.2152158,1805,0,0,0,0,1.921338797,-0.028921201,-0.00609443,8.92E-06,0.003036086,0,0,0,0
,,,,,,,,,,,,,,,,
290,74240,39.77457374,1811,0,0,0,0,1.921812177,-0.023052694,-0.006644133,1.10E-05,0.004723617,0,0,0,0
,,,,,,,,,,,,,,,,
291,74496,39.10142775,1818,0,0,0,0,1.901960611,-0.023839089,-0.009121183,0.000464209,0.010469672,0,0,0,0
,,,,,,,,,,,,,,,,
292,74752,40.05710159,1824,0,0,0,0,1.934560657,-0.013904508,-0.0039121,2.06E-06,0.002845882,0,0,0,0
,,,,,,,,,,,,,,,,
293,75008,40.21262177,1830,0,0,0,0,1.922871888,-0.013946167,-0.004619423,7.10E-06,0.003551615,0,0,0,0
,,,,,,,,,,,,,,,,
294,75264,40.08750376,1837,0,0,0,0,1.92759639,-0.012895404,-0.003214076,2.92E-06,0.004219371,0,0,0,0
,,,,,,,,,,,,,,,,
295,75520,39.79018283,1843,0,0,0,0,1.919839561,-0.018906346,-0.002309486,1.14E-05,0.006215332,0,0,0,0
,,,,,,,,,,,,,,,,
296,75776,39.71517535,1850,0,0,0,0,1.922320843,-0.016369224,-0.004637932,1.63E-05,0.005091323,0,0,0,0
,,,,,,,,,,,,,,,,
297,76032,39.17397123,1856,0,0,0,0,1.935364783,-0.011262891,-0.003355742,3.22E-06,0.004220375,0,0,0,0
,,,,,,,,,,,,,,,,
298,76288,39.09603753,1863,0,0,0,0,1.931308568,-0.011737022,-0.002971808,2.56E-06,0.002040345,0,0,0,0
,,,,,,,,,,,,,,,,
299,76544,39.74444117,1869,0,0,0,0,1.936013877,-0.012085388,-0.002625008,2.07E-06,0.002670626,0,0,0,0
,,,,,,,,,,,,,,,,
300,76800,39.9339475,1876,-1,0,-1,-1,1.91806078,-0.033584703,0.04150057,0.014916777,0.009339367,-1,0,-1,-1
,,,,,,,,,,,,,,,,
301,77056,38.32694376,1882,0,0,0,0,1.905941784,-0.073786721,-0.00794377,3.22E-05,0.010217063,0,0,0,0
,,,,,,,,,,,,,,,,
302,77312,33.84313616,1890,0,0,0,0,1.884507239,-0.150858313,-0.03135244,4.53E-05,0.029492913,0,0,0,0
,,,,,,,,,,,,,,,,
303,77568,36.54606427,1897,0,0,0,0,1.891959548,-0.051758889,-0.019987086,4.70E-05,0.011310082,0,0,0,0
,,,,,,,,,,,,,,,,
304,77824,36.07337853,1904,0,0,0,0,1.889316976,-0.035674868,-0.01368518,3.01E-05,0.009322453,0,0,0,0
,,,,,,,,,,,,,,,,
305,78080,37.80980371,1911,0,0,0,0,1.914846838,-0.032973135,-0.007731193,1.38E-05,0.006018311,0,0,0,0
,,,,,,,,,,,,,,,,
306,78336,38.11227545,1917,0,0,0,0,1.919127643,-0.023572335,-0.006739717,3.66E-06,0.004061515,0,0,0,0
,,,,,,,,,,,,,,,,
307,78592,38.53427957,1924,0,0,0,0,1.925316751,-0.019046448,-0.006153534,9.37E-06,0.004774791,0,0,0,0
,,,,,,,,,,,,,,,,
308,78848,37.49099987,1931,0,0,0,0,1.930724502,-0.01930219,-0.003631702,2.16E-06,0.004169015,0,0,0,0
,,,,,,,,,,,,,,,,
309,79104,39.43467286,1937,0,0,0,0,1.93658632,-0.016114495,-0.004232757,1.45E-06,0.00385652,0,0,0,0
,,,,,,,,,,,,,,,,
310,79360,37.12166124,1944,0,0,0,0,1.934123337,-0.013252719,-0.003772854,4.36E-06,0.006090115,0,0,0,0
,,,,,,,,,,,,,,,,
311,79616,36.46191415,1951,-1,0,-1,-1,1.904734492,-0.057443922,0.050609287,0.015190856,0.010395223,-1,0,-1,-1
,,,,,,,,,,,,,,,,
312,79872,36.89678364,1958,-1,0,-1,-1,1.916760921,-0.0268613,-0.006705447,1.07E-05,0.014009708,-1,0,-1,-1
,,,,,,,,,,,,,,,,
313,80128,37.2361157,1965,0,0,0,0,1.934872448,-0.017141653,-0.004023951,5.54E-06,0.003039741,0,0,0,0
,,,,,,,,,,,,,,,,
314,80384,31.25451754,1973,-0.5,0.5,-1,0,1.895344079,-0.064877518,0.047096586,0.013765153,0.011671492,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
311,79616,32.53883595,7,0,0,0,0,1.938493609,-0.013293114,-0.002505194,9.76E-07,0.003753209,0,0,0,0
,,,,,,,,,,,,,,,,
312,79872,36.67251863,14,0,0,0,0,1.939552844,-0.010519734,-0.00327466,2.21E-06,0.005158192,0,0,0,0
,,,,,,,,,,,,,,,,
313,80128,35.45726847,22,0,0,0,0,1.933926284,-0.009443874,-0.003073508,3.87E-06,0.00639831,0,0,0,0
,,,,,,,,,,,,,,,,
314,80384,36.33966028,29,0,0,0,0,1.940736175,-0.006421191,-0.001143426,5.18E-07,0.001868762,0,0,0,0
,,,,,,,,,,,,,,,,
315,80640,35.76773259,36,-0.5,0.5,-1,0,1.89439714,-0.061925512,0.05026406,0.017350406,0.016440898,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
316,80896,36.12523708,43,-1,0,-1,-1,1.924764395,-0.020748167,-0.00625498,3.37E-05,0.008997501,-1,0,-1,-1
,,,,,,,,,,,,,,,,
317,81152,37.73254491,50,0,0,0,0,1.913235605,-0.010404553,-0.004166698,1.39E-05,0.008325612,0,0,0,0
,,,,,,,,,,,,,,,,
318,81408,38.3777898,56,0,0,0,0,1.923745334,-0.011626675,-0.00305614,0.000109405,0.005959585,0,0,0,0
,,,,,,,,,,,,,,,,
319,81664,37.166037,63,0,0,0,0,1.928231835,-0.017526857,-0.004405632,3.14E-06,0.00374022,0,0,0,0
,,,,,,,,,,,,,,,,
320,81920,36.87913183,70,-0.5,0.5,-1,0,1.899380386,-0.051856657,0.04765684,0.015276283,0.010641857,-0.5,0.5,-1,0
,,,,,,,,,,,,,,,,
321,82176,38.1054194,77,-1,0,-1,-1,1.89229399,-0.048958052,0.028528872,0.015127935,0.01282589,-1,0,-1,-1
,,,,,,,,,,,,,,,,
322,82432,39.76166681,83,0,0,0,0,1.925454915,-0.028998529,-0.000240341,7.18E-05,0.004972746,0,0,0,0
,,,,,,,,,,,,,,,,
323,82688,39.59451311,90,0,0,0,0,1.918910623,-0.033929532,-0.011602114,1.00E-05,0.005810807,0,0,0,0
,,,,,,,,,,,,,,,,
324,82944,38.68200355,96,0,0,0,0,1.904545128,-0.031999132,-0.008868715,1.85E-05,0.010727255,0,0,0,0
,,,,,,,,,,,,,,,,
325,83200,39.60182497,103,0,0,0,0,1.923248231,-0.021915295,-0.006694935,3.03E-06,0.005061928,0,0,0,0
,,,,,,,,,,,,,,,,
326,83456,38.30047484,110,0,0,0,0,1.922193289,-0.025288797,-0.006456054,7.34E-06,0.007099021,0,0,0,0
,,,,,,,,,,,,,,,,
327,83712,38.721196,116,0,0,0,0,1.935411572,-0.019575616,-0.004046396,1.44E-06,0.00199054,0,0,0,0
,,,,,,,,,,,,,,,,
328,83968,37.89498518,123,0,0,0,0,1.928607702,-0.017822279,-0.005803825,1.97E-06,0.003983676,0,0,0,0
,,,,,,,,,,,,,,,,
329,84224,38.82180902,130,0,0,0,0,1.935557187,-0.014724976,-0.004377778,4.32E-06,0.003242569,0,0,0,0
,,,,,,,,,,,,,,,,
330,84480,38.08319241,136,0,0,0,0,1.933262289,-0.013711883,-0.003434583,6.62E-06,0.002335833,0,0,0,0
,,,,,,,,,,,,,,,,
331,84736,38.01933341,143,0,0,0,0,1.929236114,-0.011260601,-0.003126081,4.79E-06,0.003761205,0,0,0,0
,,,,,,,,,,,,,,,,
332,84992,36.72950738,150,0,0,0,0,1.930133581,-0.003577275,-0.001872033,1.26E-06,0.002890331,0,0,0,0
,,,,,,,,,,,,,,,,
333,85248,36.96605077,157,0,0,0,0,1.930553079,-0.007945457,-0.003255837,3.75E-06,0.003347836,0,0,0,0
,,,,,,,,,,,,,,,,
334,85504,36.98859537,164,0,0,0,0,1.932383299,-0.007674327,-0.001586341,3.48E-06,0.003810869,0,0,0,0
,,,,,,,,,,,,,,,,
335,85760,37.51278061,171,-1,0,-1,-1,1.90346384,-0.052632501,0.050238283,0.015305676,0.00632868,-1,0,-1,-1
,,,,,,,,,,,,,,,,
336,86016,38.07525181,177,-1,0,-1,-1,1.929444432,-0.010354487,-0.002466345,4.89E-06,0.006853497,-1,0,-1,-1
,,,,,,,,,,,,,,,,
337,86272,38.24028272,184,-1,0,-1,-1,1.904689074,-0.049581172,0.045024652,0.015936459,0.03008064,-1,0,-1,-1
