update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
1,256,52.11174026388761,4,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.128']","['None', 'None', '0.065']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
2,512,61.00589871165356,9,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.190']","['None', 'None', '0.094']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
3,768,65.27098799661191,13,-0.75,0.4330127018922193,-1.0,0.0,"['None', 'None', '0.133']","['None', 'None', '0.069']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
4,1024,64.88708557987378,16,0.0,0.0,0.0,0.0,"['None', 'None', '-0.005']","['None', 'None', '0.000']",0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
5,1280,62.21411413321912,21,-0.8,0.4,-1.0,0.0,"['None', 'None', '0.211']","['None', 'None', '0.092']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
6,1536,56.70929992067239,25,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.090']","['None', 'None', '0.034']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
7,1792,60.124235338492085,29,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.075']","['None', 'None', '0.028']",-1.0,0.0,-1.0,-1.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
8,2048,63.40320428505589,33,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.003']",0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
9,2304,61.39176017105547,38,-0.5288157860438029,0.7078401816996092,-1.0,0.8271052837371826,"['None', 'None', '0.036']","['None', 'None', '0.063']",-0.6345789432525635,0.730842113494873,-1.0,0.8271052837371826
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,return_mean,return_std,return_min,return_max
10,2560,59.46267067093232,42,-0.5153947373231252,0.7337125534227951,-1.0,0.9076315760612488,"['None', 'None', '0.010']","['None', 'None', '0.057']",-0.6184736847877502,0.7630526304244996,-1.0,0.9076315760612488
11,2816,58.910641847508856,47,-0.29677630960941315,0.7596863138154419,-1.0,0.8128947615623474,"['None', 'None', '-0.025']","['None', 'None', '0.067']",-0.3957017461458842,0.85460678631887,-1.0,0.8128947615623474
12,3072,63.266999198778855,51,-0.07500000794728597,0.7265787315606482,-1.0,0.7749999761581421,"['None', 'None', '-0.025']","['None', 'None', '0.025']",-0.11250001192092896,0.887499988079071,-1.0,0.7749999761581421
13,3328,59.49085875479961,55,0.0,0.0,0.0,0.0,"['None', 'None', '-0.033']","['None', 'None', '0.001']",0.0,0.0,0,0
14,3584,58.22936290924844,59,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.040']","['None', 'None', '0.045']",-1.0,0.0,-1.0,-1.0
15,3840,62.22204925149564,63,-0.875,0.33071891388307384,-1.0,0.0,"['None', 'None', '0.288']","['None', 'None', '0.145']",-1.0,0.0,-1.0,-1.0
16,4096,64.02199928914916,67,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.025']","['None', 'None', '0.019']",-1.0,0.0,-1.0,-1.0
17,4352,59.44157345686424,72,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.074']","['None', 'None', '0.036']",-1.0,0.0,-1.0,-1.0
18,4608,61.57807522819188,76,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.012']","['None', 'None', '0.023']",-1.0,0.0,-1.0,-1.0
19,4864,60.03107629117555,80,0.0,0.0,0.0,0.0,"['None', 'None', '-0.036']","['None', 'None', '0.000']",0.0,0.0,0,0
20,5120,62.22257929288651,84,0.0,0.0,0.0,0.0,"['None', 'None', '-0.024']","['None', 'None', '0.000']",0.0,0.0,0,0
21,5376,55.27281008488475,89,0.0,0.0,0.0,0.0,"['None', 'None', '-0.017']","['None', 'None', '0.000']",0.0,0.0,0,0
22,5632,51.421235046183924,94,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.064']","['None', 'None', '0.026']",-1.0,0.0,-1.0,-1.0
23,5888,62.713157674022966,98,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.023']","['None', 'None', '0.019']",-1.0,0.0,-1.0,-1.0
24,6144,61.704381610500356,103,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.026']","['None', 'None', '0.016']",-1.0,0.0,-1.0,-1.0
25,6400,56.135987151073955,107,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.000']",0.0,0.0,0,0
26,6656,58.27631612940062,111,0.0,0.0,0.0,0.0,"['None', 'None', '-0.021']","['None', 'None', '0.000']",0.0,0.0,0,0
27,6912,56.42517056296275,116,-0.6666666666666666,0.4714045207910317,-1.0,0.0,"['None', 'None', '0.082']","['None', 'None', '0.033']",-1.0,0.0,-1.0,-1.0
28,7168,59.95794920865514,120,0.0,0.0,0.0,0.0,"['None', 'None', '-0.025']","['None', 'None', '0.000']",0.0,0.0,0,0
29,7424,57.87534781394994,125,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.024']","['None', 'None', '0.016']",-1.0,0.0,-1.0,-1.0
30,7680,61.23341454319354,129,-0.5,0.5,-1.0,0.0,"['None', 'None', '0.023']","['None', 'None', '0.007']",-1.0,0.0,-1.0,-1.0
31,7936,59.419251541384476,133,-0.6821929812431335,0.6281867509566781,-1.0,0.8602631688117981,"['None', 'None', '0.143']","['None', 'None', '0.098']",-0.7674671038985252,0.615224214726123,-1.0,0.8602631688117981
