D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_1M', seed=1, log_interval=1, save_interval=10, procs=1, frames=1000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 22 | F 005632 | FPS 0036 | D 139 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-2.464', '-2.571', '0.022'] | value_loss ['3.501', '4.219', '0.000'] 
U 23 | F 005888 | FPS 0036 | D 146 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.371', '0.576', '0.016'] | value_loss ['0.028', '0.257', '0.000'] 
U 24 | F 006144 | FPS 0036 | D 153 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['-0.088', '0.448', '0.066'] | value_loss ['0.031', '0.112', '0.023'] 
U 25 | F 006400 | FPS 0035 | D 161 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.080', '0.033', '0.008'] | value_loss ['0.005', '0.002', '0.000'] 
U 26 | F 006656 | FPS 0035 | D 168 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.056', '0.004', '0.007'] | value_loss ['0.034', '0.000', '0.000'] 
U 27 | F 006912 | FPS 0035 | D 175 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['0.520', '0.014', '0.043'] | value_loss ['0.268', '0.180', '0.019'] 
U 28 | F 007168 | FPS 0035 | D 183 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.543', '-0.026', '-0.025'] | value_loss ['0.339', '0.002', '0.000'] 
U 29 | F 007424 | FPS 0034 | D 190 | Reward:米考mM 4.71 1.71 3.00 6.41 | policy_loss ['-0.200', '-0.064', '-0.051'] | value_loss ['0.101', '0.025', '0.002'] 
U 30 | F 007680 | FPS 0034 | D 198 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.190', '-0.175', '-0.013'] | value_loss ['0.021', '0.005', '0.000'] 
Status saved
