D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_10M --save-interval 10 --frames 10000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_10M', seed=1, log_interval=1, save_interval=10, procs=1, frames=10000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 26 | F 006656 | FPS 0041 | D 152 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.043', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 27 | F 006912 | FPS 0041 | D 158 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.021', 'None', 'None'] | value_loss ['0.013', 'None', 'None'] 
U 28 | F 007168 | FPS 0041 | D 164 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.044', 'None', 'None'] | value_loss ['0.001', 'None', 'None'] 
U 29 | F 007424 | FPS 0041 | D 170 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.024', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 30 | F 007680 | FPS 0041 | D 177 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.018', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
Status saved
U 31 | F 007936 | FPS 0041 | D 183 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 32 | F 008192 | FPS 0041 | D 189 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.012', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 33 | F 008448 | FPS 0042 | D 195 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.010', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 34 | F 008704 | FPS 0041 | D 202 | Reward:米考mM -0.50 0.50 -1.00 0.00 | policy_loss ['0.047', 'None', 'None'] | value_loss ['0.021', 'None', 'None'] 
U 35 | F 008960 | FPS 0041 | D 208 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.013', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 36 | F 009216 | FPS 0041 | D 214 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 37 | F 009472 | FPS 0040 | D 220 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.011', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
U 38 | F 009728 | FPS 0040 | D 227 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['-0.008', 'None', 'None'] | value_loss ['0.000', 'None', 'None'] 
